id,trainer_id,rider_id,handicap_weight
8125,379,407,57
8123,265,188,57
8127,265,610,55.5
8124,318,594,57
8122,380,647,57
8126,319,155,55.5
8136,424,190,58.5
8139,202,164,57.5
8133,426,98,59
8142,272,162,56
8141,154,584,56
8135,518,604,59
8137,297,160,58.5
8143,21,353,55.5
8140,202,580,56.5
8131,155,96,61
8130,518,113,61.5
8138,1232,10,57.5
8134,522,311,59
8132,518,231,59.5
8145,1778,590,60.5
8150,1780,454,58
8151,1512,459,57.5
8152,1568,586,57.5
8153,1531,10,57.5
8158,1534,10,55.5
8149,1510,589,58.5
8157,1507,620,55
8156,1511,685,56.5
8155,1533,592,55
8148,1001,587,58.5
8154,1513,605,57.5
8147,1568,591,59.5
8146,1779,457,60
8144,1777,598,60.5
8409,293,166,56
8410,360,171,55.5
8408,288,463,56.5
8414,1753,236,54
8406,1233,175,57.5
8403,801,168,59
8407,1427,531,57
8412,359,215,54.5
8413,1235,390,54.5
8411,1233,199,55
8405,1790,553,57.5
8404,429,10,58
8240,361,184,54.5
8234,571,192,59
8237,333,25,57
8233,25,181,59.5
8232,571,191,60.5
8235,12,543,59
8239,572,310,54.5
8238,788,85,57
8236,34,406,59
8241,1083,431,54
8242,134,115,54
8243,1776,137,54
8421,369,209,55.5
8415,337,246,60.5
8418,367,218,59
8417,368,269,59.5
8416,637,248,59.5
8427,493,540,54
8420,368,276,56
8423,615,212,55
8424,1793,211,55
8419,1791,203,57
8425,553,280,54.5
8422,1792,277,55.5
8426,346,10,54
8245,355,262,59
8244,1786,254,60.5
8251,707,101,54.5
8248,285,352,56.5
8250,1374,102,54.5
8259,1300,129,54
8257,168,92,54
8249,724,91,55
8254,1376,105,54
8255,1310,488,54
8253,195,116,54
8256,194,180,54
8258,918,237,54
8260,1422,687,54
8247,285,10,58
8252,1787,10,54
8246,694,229,58.5
8271,898,151,54
8267,270,156,55.5
8265,831,407,56
8261,318,157,61
8264,1647,155,57
8262,318,188,58.5
8269,270,275,54.5
8263,417,594,57
8270,932,227,54.5
8273,379,185,54
8274,263,213,54
8272,318,458,54
8266,318,114,56
8268,1641,579,54.5
8284,1534,457,54.5
8286,1513,591,54
8285,1597,587,54.5
8283,1531,620,55
8282,1584,600,55
8281,1509,454,55.5
8275,1516,585,59
8280,354,590,55.5
8278,1533,592,56
8276,1510,459,57
8279,974,586,55.5
8277,1531,5,56
8290,309,406,57
8291,1092,521,57
8292,25,184,56.5
8293,12,304,56.5
8295,256,543,55.5
8296,119,85,55.5
8287,308,181,60
8289,394,192,57.5
8288,32,379,58.5
8298,437,10,54
8294,310,217,55.5
8299,58,10,54
8300,256,10,54
8297,103,82,54
8304,648,245,57.5
8318,341,269,57.5
8303,411,274,59
8302,441,248,60
8315,502,281,54
8309,338,223,56.5
8306,1573,209,57
8308,337,241,57
8307,413,246,57
8316,442,212,54
8312,344,219,55
8305,342,208,57.5
8301,341,269,60.5
8311,442,10,55
8313,506,10,55
8314,1271,224,55
8317,1277,688,54
8310,476,10,55.5
8323,447,227,59
8321,317,194,60
8325,318,187,58.5
8322,417,149,59.5
8329,265,188,57
8331,270,647,56
8320,381,155,60.5
8319,318,157,62.5
8326,827,196,58
8334,1609,193,54.5
8333,1141,629,55.5
8327,317,407,58
8328,1673,151,57.5
8332,270,156,55.5
8324,377,213,59
8335,379,10,54
8330,377,10,57
8348,1507,10,55
8347,1778,585,57
8337,1510,589,60
8340,1780,454,58
8341,1001,587,57.5
8344,1788,591,57.5
8343,256,590,57.5
8349,1509,10,56
8338,1512,605,58
8339,1568,586,58
8345,256,5,57.5
8346,256,599,57.5
8350,1508,10,55
8342,1584,600,57.5
8336,1531,620,60
8353,509,212,55.5
8354,442,223,55.5
8355,1574,220,55.5
8359,638,242,55.5
8351,344,211,55.5
8361,476,208,55.5
8357,501,210,55.5
8358,337,203,55.5
8362,621,276,55.5
8352,646,204,55.5
8356,505,641,55.5
8360,501,257,55.5
8369,1540,5,56
8363,1533,597,59.5
8366,1508,586,58
8368,1533,599,57.5
8365,1510,589,58
8367,1507,585,57.5
8364,1534,592,58.5
8370,1509,454,56
8431,339,220,55.5
8428,492,561,55.5
8437,1635,209,55.5
8434,500,276,55.5
8440,345,212,55.5
8436,342,540,55.5
8430,341,207,55.5
8429,501,257,55.5
8433,337,203,55.5
8432,1634,535,55.5
8442,478,204,55.5
8438,342,208,55.5
8439,442,223,55.5
8441,501,210,55.5
8443,345,248,55.5
8435,477,242,55.5
8445,407,10,55.5
8444,481,10,55.5
8378,1631,203,56
8377,411,243,56.5
8373,410,534,58
8381,411,257,55
8376,442,212,56.5
8374,344,219,56.5
8371,476,278,59.5
8382,344,208,54
8380,922,246,56
8383,341,10,54
8384,338,10,54
8372,372,10,59.5
8375,637,10,56.5
8379,367,10,56
8650,281,580,58
8662,1323,354,54.5
8654,655,287,56.5
8655,434,107,56.5
8651,724,678,57.5
8656,1789,342,56
8658,458,215,55.5
8663,396,237,54.5
8657,698,289,55.5
8665,1311,10,54.5
8659,167,103,55
8664,1423,403,54.5
8660,1131,353,54.5
8652,211,10,57.5
8653,195,10,56.5
8661,150,180,54.5
8447,1279,689,57
8450,1286,291,55.5
8451,1285,400,55
8452,1796,552,54
8446,1794,546,58
8453,1797,398,54
8449,1795,690,55.5
8448,1382,216,56.5
8458,148,287,59.5
8464,820,229,57.5
8463,150,325,58
8462,655,180,58
8457,718,323,60
8460,1380,403,59
8467,1423,556,55
8454,1487,391,62.5
8459,1343,500,59.5
8468,815,10,54.5
8455,1653,550,62
8456,149,317,61
8461,225,105,58.5
8465,1217,353,57
8466,285,10,55.5
8469,34,85,57
8482,611,570,57
8475,403,379,57
8481,976,25,57
8485,294,10,57
8477,308,78,57
8470,25,23,57
8479,1453,136,57
8478,25,183,57
8473,12,304,57
8483,25,10,57
8476,1798,14,57
8486,841,115,57
8484,32,37,57
8474,51,8,57
8471,75,38,57
8472,93,45,57
8480,470,12,57
8492,985,200,55
8490,1286,291,56
8494,1799,520,54.5
8487,817,293,58
8493,809,398,55
8491,528,531,55.5
8489,569,216,56.5
8496,1285,400,54
8488,1795,690,57
8497,810,165,54
8498,1406,396,54
8495,566,263,54
8502,1800,14,57
8503,786,11,57
8506,403,28,57
8507,1801,146,57
8504,190,8,57
8509,4,4,57
8511,1155,70,57
8510,25,78,57
8501,310,85,57
8500,24,24,57
8512,95,76,57
8508,308,61,57
8505,294,10,57
8499,789,137,57
8518,1487,391,56
8513,665,166,56
8520,247,180,54
8517,1789,342,56
8515,285,352,56
8516,165,101,56
8521,1303,305,54
8514,1802,691,56
8522,165,289,54
8523,749,197,54
8519,147,353,54
8530,566,291,55.5
8527,807,380,57
8533,528,520,55
8524,809,397,58
8531,1285,689,55.5
8532,985,200,55
8534,1795,10,55
8525,809,165,58
8526,566,216,57
8529,1803,546,56
8528,810,690,56
8535,187,59,58.5
8541,7,78,58.5
8544,29,5,56.5
8546,25,115,56
8545,34,85,56.5
8536,310,370,58.5
8543,310,217,56.5
8540,190,76,58.5
8537,539,509,58.5
8539,189,10,58.5
8542,25,8,58.5
8547,34,10,56
8538,1733,10,58.5
8549,1804,127,60
8559,515,92,54.5
8553,153,352,58
8548,518,287,60
8557,665,180,56.5
8558,1028,367,56
8560,724,91,54
8555,723,365,57
8551,1380,239,58.5
8552,814,394,58.5
8550,1805,262,58.5
8561,1312,612,54
8556,518,289,57
8554,815,215,57.5
8563,345,218,58
8567,339,205,56
8571,1807,540,56
8569,441,257,56
8564,493,269,58
8572,626,209,56
8570,1806,554,56
8562,337,203,58
8565,373,535,58
8568,575,285,56
8566,556,211,58
8573,309,45,58.5
8577,472,24,58.5
8581,295,406,56.5
8582,7,25,56.5
8575,1808,192,58.5
8584,34,85,56
8578,25,8,58.5
8580,363,11,58.5
8583,310,217,56.5
8585,34,115,54
8579,308,78,58.5
8576,75,79,58.5
8574,9,14,58.5
8586,1406,396,59
8593,549,546,55
8588,1809,520,56
8587,1286,291,58
8590,528,293,55.5
8595,1811,689,54
8594,1795,690,54
8589,817,216,56
8591,1810,380,55.5
8596,1812,263,54
8592,1285,400,55
8614,679,354,56.5
8604,435,262,56
8609,707,101,54
8603,293,180,56
8611,1396,107,54.5
8598,820,403,57.5
8599,515,92,57
8608,201,91,54
8612,723,365,54
8610,1134,580,54
8613,1713,362,54
8607,225,105,54
8600,828,104,57
8605,434,116,55
8601,1813,10,56.5
8597,150,10,59
8606,1249,10,54.5
8602,1750,110,56
8622,368,212,55
8619,344,219,55
8621,1252,204,55
8620,337,210,55
8625,367,218,55
8618,337,245,55
8626,1806,554,55
8616,1814,256,57
8617,506,209,57
8624,477,284,55
8623,507,335,55
8615,346,220,57
8627,436,78,60
8628,51,692,60
8629,29,321,60
8638,938,130,55
8637,998,59,56
8632,309,369,58.5
8630,5,83,59
8631,841,115,59
8634,978,431,58.5
8633,310,146,58.5
8635,141,543,58
8636,310,85,58
8649,1325,216,54
8639,1815,396,59
8644,1810,380,57.5
8642,985,200,59
8643,528,291,57.5
8646,528,293,56
8647,1818,693,56
8648,528,400,55.5
8641,1281,395,59
8645,1817,398,56
8640,1816,690,59
8892,698,10,59
8895,1303,500,59
8898,1124,352,57.5
8894,1498,392,59
8908,1135,10,59
8900,326,166,56
8904,828,104,54
8897,855,701,59
8905,1653,105,56
8903,1380,239,54
8893,150,325,59
8899,655,262,57.5
8901,199,180,56
8902,168,118,55.5
8906,698,10,54
8896,815,229,59
8907,775,10,55.5
8891,815,215,60.5
8670,976,25,58.5
8674,1819,78,57
8667,361,570,59.5
8678,1819,450,54
8677,309,369,54.5
8668,32,85,59
8669,30,8,59
8675,22,431,57
8673,25,379,58
8672,1316,79,58.5
8676,1820,136,56.5
8666,1365,445,61
8671,362,39,58.5
8684,615,210,58
8691,342,212,56
8681,616,276,58
8688,617,540,56
8679,503,631,58
8682,410,208,58
8692,507,219,56
8685,624,269,58
8689,506,211,56
8686,493,277,58
8683,1573,209,58
8690,579,285,56
8687,441,327,58
8680,482,272,58
8693,581,241,58
8694,627,10,58
8695,1382,551,59
8698,1821,293,57.5
8702,1286,291,54.5
8697,1313,690,57.5
8704,1822,263,52.5
8700,884,693,56
8696,915,552,57.5
8699,1286,694,57.5
8703,1822,397,52.5
8701,528,520,56
8709,1457,431,58
8711,336,340,57
8705,364,61,61.5
8708,4,115,58
8716,309,369,55
8706,117,31,59
8707,25,183,58.5
8713,5,83,56.5
8712,926,450,56.5
8715,190,76,55.5
8714,1823,14,56
8710,25,339,58
8728,1373,91,54
8727,682,305,54
8720,279,166,55.5
8718,297,287,57
8726,1107,289,54
8721,293,215,55
8719,307,164,55.5
8717,272,162,60
8731,227,116,54
8730,820,403,54
8725,183,92,54
8722,293,180,54
8724,281,352,54
8729,247,347,54
8723,463,580,54
8743,619,211,56
8732,477,242,58
8741,346,220,56
8740,618,243,56
8733,506,209,58
8735,507,271,58
8734,620,284,58
8744,408,540,56
8746,503,10,58
8736,368,276,58
8745,558,204,56
8742,626,212,56
8737,441,218,58
8738,496,219,56
8739,580,203,56
8748,648,10,58
8747,627,10,56
8754,1799,520,54
8756,1284,293,54
8762,1348,398,54.5
8758,1325,396,54
8749,1824,689,60.5
8751,1282,291,55.5
8752,590,400,55.5
8750,1825,695,55.5
8759,1827,552,54
8761,1812,380,54
8755,1826,263,54
8753,1284,546,55
8760,1314,690,54
8757,1797,10,54
8765,308,137,59
8771,472,569,55.5
8770,12,304,55.5
8766,32,78,58.5
8764,470,570,59.5
8767,1082,61,57.5
8769,309,8,56
8773,460,455,54
8775,1457,450,54
8772,1828,369,54
8774,438,59,54
8768,25,183,57.5
8763,30,696,59.5
8779,149,110,55.5
8787,44,353,54
8778,297,287,57
8788,180,289,54
8785,206,215,54
8789,226,580,54
8782,716,442,54
8783,815,166,54
8784,717,559,54
8780,168,92,54.5
8786,1380,403,54
8790,244,107,54
8776,1789,342,61
8791,1487,10,54
8777,467,352,57
8792,718,10,54
8781,655,10,54
8799,337,203,56
8793,552,206,58
8802,558,204,56
8798,499,220,56
8801,640,212,56
8803,1829,256,56
8794,484,335,58
8796,1625,272,58
8795,477,242,58
8800,337,210,56
8797,645,280,58
8804,1830,284,56
8808,576,10,58
8806,580,10,56
8805,491,10,58
8807,1831,10,58
8816,1821,293,57.5
8815,811,520,58
8813,1313,395,58
8814,1833,544,58
8818,1796,546,56.5
8823,1810,380,55.5
8821,1824,689,56
8810,809,165,58.5
8812,528,397,58
8817,1282,263,57
8819,809,398,56.5
8811,1795,396,58.5
8822,590,697,56
8820,1826,693,56
8809,1832,690,59
8825,1812,10,54
8824,1795,10,55
8835,30,37,56.5
8831,29,698,58
8827,117,85,60.5
8841,1834,82,54
8828,1265,61,59
8834,539,699,56.5
8836,782,23,56
8838,336,340,54.5
8826,336,54,61.5
8833,1264,115,57
8839,336,59,54
8840,1268,543,54
8829,612,76,58.5
8837,1820,136,55.5
8832,405,80,57.5
8830,309,79,58.5
8849,1585,243,56
8842,493,540,59
8854,477,242,55
8848,483,204,56.5
8855,507,10,54.5
8845,494,205,57
8846,1830,241,57
8857,503,10,54
8851,441,269,55
8847,619,245,57
8843,344,219,58
8856,445,10,54
8852,1836,284,55
8844,346,206,57.5
8853,1807,220,55
8850,1835,10,55.5
8859,345,622,56.5
8858,476,209,59
8867,622,242,55
8861,507,283,55.5
8866,621,246,55
8860,1585,204,56
8863,507,245,55
8864,615,210,55
8870,579,284,55
8868,444,539,55
8862,496,285,55.5
8869,626,272,55
8865,636,219,55
8871,621,241,55
8872,503,10,55
8874,556,211,59
8873,341,220,59
8878,579,210,56.5
8881,479,212,56
8877,345,256,57
8882,1837,700,56
8884,617,540,55
8876,483,221,57
8875,496,209,57
8886,648,245,55
8880,440,257,56.5
8879,439,242,56.5
8889,338,241,54
8883,1838,243,55
8887,477,284,55
8888,507,10,54.5
8890,627,10,54
8885,502,10,55
8929,695,143,54.5
8920,939,99,57
8928,1498,15,54.5
8923,878,16,57
8916,755,119,59
8927,694,490,54.5
8918,46,21,59
8917,48,100,59
8925,78,20,56.5
8921,1839,3,57
8919,44,49,57
8922,18,702,57
8924,1840,358,56.5
8926,156,93,56.5
8933,114,10,57
8931,18,10,59
8932,1840,17,57
8930,873,10,59
8937,32,570,58
8935,34,115,58
8942,133,569,56
8938,145,72,58
8936,51,538,58
8946,561,14,58
8944,295,136,56
8940,25,379,58
8934,1155,70,58
8941,103,7,56
8947,294,10,58
8939,12,304,58
8943,34,85,56
8945,256,10,56
9183,671,311,59
9181,1447,372,59
9184,1857,322,57
9192,1150,323,56.5
9189,722,350,57
9191,1858,356,56.5
9190,1147,357,57
9185,1148,121,57
9187,610,325,57
9188,1109,351,57
9182,1107,289,59
9193,669,355,54.5
9194,722,10,54.5
9180,386,377,59
9195,722,10,56.5
9186,954,10,57
8914,290,251,52.5
8911,281,168,55.5
8912,1228,216,54
8909,696,447,57.5
8915,389,343,52.5
8913,733,520,54
8910,278,169,56
8949,40,21,60.5
8951,18,703,57.5
8950,48,32,59
8952,748,100,54
8948,124,15,61
8953,755,10,54
9201,469,23,58
9202,32,570,58
9196,34,708,58
9198,93,45,58
9199,34,115,58
9207,32,85,56
9197,145,72,58
9203,12,304,58
9204,363,11,56
9208,145,86,56
9206,26,7,56
9200,295,136,58
9210,51,10,56
9209,25,379,58
9205,7,25,56
8957,518,322,58
8956,1113,350,58.5
8962,462,305,56.5
8970,1841,132,55
8963,1107,325,56.5
8967,750,377,55.5
8965,685,376,56
8969,750,10,55
8968,1086,352,55.5
8958,514,372,57.5
8959,235,316,57.5
8961,535,326,56.5
8960,670,92,57
8954,386,378,59
8966,235,10,56
8971,750,10,55
8964,954,10,56.5
8955,955,10,59
8980,430,262,57
8983,398,180,55
8975,1633,634,57.5
8974,1254,201,57.5
8972,329,254,57.5
8973,732,171,57.5
8982,656,215,55
8984,356,344,57
8981,683,216,55.5
8978,1842,169,57
8977,802,235,57.5
8976,801,168,57.5
8979,681,198,57
8985,45,32,61
8987,878,16,59
8989,1843,43,57
8990,124,100,57
8992,202,94,57
8991,125,19,57
8988,956,143,57.5
8986,45,10,60.5
9005,7,78,58.5
9006,295,704,56.5
8997,336,85,56.5
9008,51,538,58.5
8996,12,304,58.5
9001,30,8,56.5
9002,1207,114,56.5
8994,473,12,58.5
9003,229,27,56.5
9007,436,10,58.5
9000,1845,60,56.5
8995,1844,136,58.5
8998,649,76,56.5
9004,93,10,56.5
8999,294,10,56.5
8993,93,45,58.5
9020,775,383,55
9025,723,10,55.5
9021,225,305,55
9011,795,311,58.5
9012,955,372,58.5
9017,752,323,56
9018,721,360,55
9014,829,325,57
9010,719,351,58.5
9009,382,289,59
9019,382,92,55
9013,1052,705,57
9024,1072,388,56
9026,750,10,55
9015,518,10,56.5
9016,386,316,56.5
9022,386,377,55
9023,740,10,56.5
9029,1846,215,58
9027,1235,394,58
9028,282,199,58
9032,1847,706,56
9031,1261,198,57.5
9038,356,166,55.5
9034,658,10,56
9033,1437,235,56
9036,1032,251,55.5
9037,1428,174,55.5
9030,1553,171,58
9039,709,10,55.5
9035,434,10,56
9044,403,379,58
9043,135,78,58
9046,1204,543,56
9045,61,328,56
9048,294,7,56
9042,232,31,58
9050,792,23,56
9041,1083,115,58
9047,7,25,56
9049,1848,114,56
9040,524,146,58
9056,424,331,57.5
9052,45,32,60.5
9060,127,68,55
9059,79,16,56
9053,110,119,59.5
9054,878,3,58.5
9051,180,50,60.5
9058,956,20,56.5
9057,202,679,57
9055,1498,10,58.5
9061,721,355,60
9068,859,92,54
9067,1052,705,54.5
9063,515,350,57.5
9071,386,316,54
9069,1150,351,54
9062,386,322,58
9072,1444,197,54
9066,1216,289,56
9065,721,360,56
9064,795,311,57.5
9070,954,602,54
9076,282,199,56.5
9074,392,394,58.5
9077,1850,236,56.5
9078,802,348,55.5
9082,984,390,54
9081,1850,568,54
9073,658,537,59
9075,1849,175,58
9085,1688,10,54
9080,1235,168,54
9083,1428,174,54
9084,733,520,54
9079,330,10,54
9096,162,304,56
9086,1207,78,58.5
9095,37,115,56
9089,294,7,56.5
9090,785,523,56.5
9093,735,136,56.5
9094,295,704,56
9091,142,135,56.5
9092,144,23,56.5
9087,1730,27,58.5
9088,1365,445,58.5
9102,1498,10,56.5
9107,748,100,54
9105,726,93,55.5
9104,18,119,56
9099,46,462,57.5
9100,755,48,57.5
9097,180,21,59
9108,1840,35,54
9106,1851,49,54.5
9098,48,20,58.5
9103,247,113,56
9101,1498,15,57
9225,1194,10,57
9213,1113,44,62.5
9226,1860,10,54.5
9219,722,92,59
9221,750,140,58
9216,1859,372,59.5
9218,1220,325,59
9223,723,109,57
9214,796,360,61
9220,670,350,58.5
9212,954,355,63
9217,687,316,59.5
9224,722,132,55
9222,1050,388,57.5
9215,1216,10,60.5
9227,1444,197,56.5
9211,954,10,64
9228,1469,403,56
9110,403,379,58.5
9111,309,369,58
9114,25,183,55
9113,736,574,56.5
9109,845,45,61
9112,28,523,58
9115,1443,166,59
9121,195,105,54.5
9119,1428,342,55
9116,290,176,58
9122,1254,171,54
9120,767,251,55
9117,1852,401,57
9123,710,235,54
9118,1428,707,55.5
9124,1853,568,54
9129,18,20,59
9125,46,32,59
9126,45,15,59
9128,38,119,59
9132,40,93,59
9133,40,21,57
9137,110,17,57
9135,48,100,57
9131,1854,133,59
9130,46,19,59
9136,40,49,57
9127,46,16,59
9134,183,113,57
9144,22,240,59
9152,135,8,56.5
9138,309,369,62.5
9142,135,2,60.5
9141,93,708,60.5
9143,51,183,59.5
9147,237,135,58.5
9150,24,61,57.5
9151,138,521,57.5
9145,650,10,59
9146,93,23,59
9149,12,543,58.5
9140,61,10,60.5
9148,12,304,58.5
9139,220,77,61
9153,863,10,56.5
9165,669,289,55
9154,719,286,63.5
9160,721,350,60
9164,214,109,55
9157,721,360,61
9155,954,44,62.5
9161,386,322,58.5
9163,955,351,55.5
9158,582,311,60.5
9159,721,121,60
9162,721,355,57.5
9156,1107,250,62
9168,1246,366,58
9173,434,180,55.5
9169,1223,166,57.5
9175,1228,216,54.5
9167,1855,611,58
9166,1677,198,59
9176,395,572,54
9174,431,413,55
9177,1428,342,54
9178,1856,402,54
9179,733,520,54
9172,665,391,56.5
9170,665,175,57
9171,1752,201,57
9231,184,16,57
9237,747,19,55.5
9230,127,68,59
9241,38,17,54
9229,64,49,59
9232,1498,15,57
9240,18,20,54
9242,535,119,54
9238,178,32,55
9233,1023,100,56.5
9235,40,21,56.5
9236,247,709,55.5
9234,678,10,56.5
9239,743,93,55
9243,7,7,61.5
9249,468,115,57
9254,1861,710,54
9252,12,543,55
9250,543,570,57
9253,94,47,54
9247,469,23,59
9246,272,78,59
9251,218,31,55.5
9255,1214,485,54
9244,34,708,60.5
9245,12,304,59.5
9256,309,10,59
9248,37,28,57.5
9257,518,355,62
9258,518,326,61.5
9265,670,92,56
9259,1232,286,60
9264,740,323,56
9261,386,316,58
9270,1150,388,54
9268,1129,352,55.5
9269,518,289,54
9266,386,378,56
9262,536,44,57.5
9267,721,373,56
9260,738,350,58.5
9263,1107,322,56.5
9273,1175,10,54
9274,324,10,54
9271,749,197,55
9272,594,352,54
9282,279,172,54
9279,1805,105,55.5
9276,1079,254,58.5
9277,434,116,57
9278,293,215,56
9285,293,180,54
9281,706,236,54.5
9286,1428,342,54
9287,665,10,54
9275,1503,691,59
9284,356,166,54
9283,708,362,54
9288,711,10,54
9280,1761,10,54.5
9293,191,70,59
9296,220,304,57.5
9301,133,86,55.5
9298,130,33,57
9299,135,369,57
9294,133,115,58.5
9290,93,45,60.5
9300,1178,31,56.5
9295,100,485,58.5
9303,130,10,54
9302,1193,7,54
9291,237,2,60.5
9289,61,10,60.5
9297,1199,11,57.5
9292,51,692,60
9304,242,450,54
9314,45,16,57
9308,127,68,59
9305,695,143,60.5
9316,1498,100,56.5
9306,1498,15,60
9309,1239,358,59
9315,726,93,57
9310,980,17,58.5
9313,38,20,57.5
9318,1862,133,55
9319,1863,711,54
9311,424,331,58
9307,46,21,59
9312,179,702,58
9317,183,113,55.5
9330,721,360,54
9325,992,289,56
9328,721,326,55.5
9327,855,351,56
9331,596,92,54
9332,749,197,54
9322,722,350,56.5
9326,1159,712,56
9324,594,352,56
9323,514,372,56.5
9335,467,10,54
9334,721,373,54
9336,955,10,54
9321,670,132,57.5
9333,235,316,54
9337,795,311,54
9329,750,10,54.5
9320,386,322,59.5
10404,12,723,58
10406,12,2,58
10407,52,7,58
10408,32,72,58
10411,611,14,56
10413,459,11,56
10403,562,76,58
10414,459,60,56
10410,75,38,56
10415,107,34,58
10416,26,333,56
10417,34,704,56
10412,117,28,56
10409,26,70,58
10405,12,54,58
9369,297,287,59
9375,424,190,56
9374,297,160,56
9372,272,229,56.5
9373,272,162,56.5
9370,275,161,57
9380,426,584,54
9377,154,353,56
9378,305,164,55
9371,796,491,56.5
9381,661,231,54
9376,224,580,56
9379,16,93,54
10423,1517,427,56.5
10422,845,191,56.5
10426,1919,421,54
10425,1476,425,56
10420,909,42,58.5
10419,850,10,58.5
10427,1519,422,54
10424,1518,423,56.5
10418,1546,419,58.5
10421,845,577,56.5
10448,7,25,55.5
10441,405,78,57.5
10444,32,85,55.5
10450,294,340,55
10439,32,182,59
10442,310,217,56.5
10443,297,184,55.5
10449,470,8,55.5
10440,361,181,59
10452,30,744,54
10451,37,569,54.5
10446,1221,299,55.5
10445,1189,33,55.5
10453,29,83,54
10447,162,10,55.5
9390,222,305,57
9383,221,92,59
9391,21,119,56
9386,743,311,58
9387,307,98,58
9384,466,355,59
9385,272,286,58
9389,754,94,58
9382,678,316,59
9388,305,10,58
9393,285,262,57.5
9392,837,172,59
9398,1850,200,54
9396,1787,714,54.5
9397,1396,354,54
9395,1260,528,56
9394,279,343,57.5
10457,70,435,65
10455,1658,134,68.5
10456,379,655,66
10459,421,146,64
10458,36,10,64
10454,524,10,70
10470,10,11,56.5
10467,4,4,56.5
10464,295,38,56.5
10465,27,369,56.5
10471,1156,59,56.5
10473,12,723,58.5
10466,105,70,56.5
10472,1152,507,58.5
10460,26,7,58.5
10461,1920,6,58.5
10468,10,54,56.5
10469,27,704,56.5
10474,35,27,56.5
10475,8,10,56.5
10463,4,10,58.5
10462,107,34,58.5
9402,275,161,57.5
9400,272,162,58.5
9409,273,584,54.5
9407,272,229,55
9399,424,190,61
9401,537,160,58
9405,424,189,57
9406,180,347,56
9404,518,287,57
9403,222,580,57
9408,305,164,55
10478,1490,191,58.5
10480,1919,425,56.5
10488,1495,427,58.5
10477,914,12,58.5
10481,850,422,56.5
10479,1517,418,58.5
10482,845,577,56.5
10483,1877,420,56.5
10484,1521,427,56.5
10485,1476,421,56.5
10486,1518,423,56.5
10487,1476,10,56.5
10489,1868,426,58.5
10476,914,417,58.5
9410,663,199,58
9419,432,254,54
9412,432,169,57
9416,815,215,55
9413,358,166,56.5
9421,432,233,54
9418,1865,715,54
9420,283,180,54
9423,1257,352,54
9414,278,10,55.5
9422,285,171,54
9411,518,252,57.5
9415,330,201,55.5
9417,424,10,55
9426,7,78,54.5
9427,34,115,54
9433,405,716,54
9430,788,85,54
9434,72,404,54
9425,32,181,54.5
9432,29,83,54
9437,51,137,54
9435,310,431,54
9431,131,543,54
9424,7,192,59
9438,543,23,54
9436,310,304,54
9429,119,406,54
9428,436,10,54
9444,677,119,55
9440,222,305,57
9448,159,492,54
9439,276,22,58
9442,426,92,56
9449,692,98,54
9441,463,311,56
9447,519,143,54
9443,725,99,56
9446,236,35,54.5
9445,154,10,55
10498,659,216,53.5
10501,393,413,53.5
10499,280,707,53.5
10502,1544,168,53.5
10490,328,200,57.5
10496,1436,745,55.5
10497,1921,746,55
10494,281,391,57
10500,837,343,53.5
10495,281,354,57
10491,1044,10,57.5
10493,1034,263,57.5
10503,330,390,53.5
10492,658,10,57.5
9452,524,408,64
9451,70,435,64.5
9454,1640,146,64
9456,321,412,64
9453,220,134,64
9455,421,438,64
9450,524,10,68.5
10509,1345,294,56.5
10505,1281,395,59
10507,528,520,57.5
10511,1350,301,55
10513,550,671,54
10506,1384,291,57.5
